days	index	term	rate
740	LIBOR	3M	0.0800643426366
741	LIBOR	3M	0.0831800249668
742	LIBOR	3M	0.0870784249177
743	LIBOR	3M	0.0838992769464
744	LIBOR	3M	0.0801671111945
745	LIBOR	3M	0.0838883437392
746	LIBOR	3M	0.0891694399266
747	LIBOR	3M	0.089287795072
748	LIBOR	3M	0.0817036306579
749	LIBOR	3M	0.0887946525038
750	LIBOR	3M	0.0820564001936
751	LIBOR	3M	0.0825608477309
752	LIBOR	3M	0.0816768011483
753	LIBOR	3M	0.0892175473393
754	LIBOR	3M	0.0821878790215
755	LIBOR	3M	0.0848918993589
756	LIBOR	3M	0.0835815745774
757	LIBOR	3M	0.0848473845668
758	LIBOR	3M	0.0867822870387
759	LIBOR	3M	0.088139616008
760	LIBOR	3M	0.084212391183
761	LIBOR	3M	0.0844342304269
762	LIBOR	3M	0.0834500845949
763	LIBOR	3M	0.0872779668265
764	LIBOR	3M	0.0890257405981
765	LIBOR	3M	0.0812208415178
766	LIBOR	3M	0.086630497206
767	LIBOR	3M	0.0835151531031
768	LIBOR	3M	0.0800467892524
769	LIBOR	3M	0.0885714614776
770	LIBOR	3M	0.0887706792105
771	LIBOR	3M	0.0846502978978
772	LIBOR	3M	0.0899382105465
773	LIBOR	3M	0.0812736390874
774	LIBOR	3M	0.08508772948
775	LIBOR	3M	0.0871835889307
776	LIBOR	3M	0.0816029196959
777	LIBOR	3M	0.0832048810831
778	LIBOR	3M	0.0849808589979
779	LIBOR	3M	0.085852803481
780	LIBOR	3M	0.0811697775311
781	LIBOR	3M	0.0878609059473
782	LIBOR	3M	0.0894674902706
783	LIBOR	3M	0.0848852725867
784	LIBOR	3M	0.0819932157916
785	LIBOR	3M	0.0801318211225
786	LIBOR	3M	0.0836840856656
787	LIBOR	3M	0.0822579437299
788	LIBOR	3M	0.0813885020032
789	LIBOR	3M	0.0891178340162
790	LIBOR	3M	0.086360774771
791	LIBOR	3M	0.0828493165678
792	LIBOR	3M	0.0872605942831
793	LIBOR	3M	0.0809884613847
794	LIBOR	3M	0.0832102730342
795	LIBOR	3M	0.0872637064958
796	LIBOR	3M	0.0830793181916
797	LIBOR	3M	0.0825659103723
798	LIBOR	3M	0.0854943574596
799	LIBOR	3M	0.0898151470758
800	LIBOR	3M	0.0895149075746
801	LIBOR	3M	0.0869691536183
802	LIBOR	3M	0.0819767959124
803	LIBOR	3M	0.0829963884024
804	LIBOR	3M	0.0896591772596
805	LIBOR	3M	0.0802200729569
806	LIBOR	3M	0.0839526231579
807	LIBOR	3M	0.0883515369463
808	LIBOR	3M	0.0825038838444
809	LIBOR	3M	0.0817671505892
810	LIBOR	3M	0.0844332134719
811	LIBOR	3M	0.0823010503955
812	LIBOR	3M	0.0888027127031
813	LIBOR	3M	0.0885486947118
814	LIBOR	3M	0.0878079723172
815	LIBOR	3M	0.0869168811978
816	LIBOR	3M	0.081335681623
817	LIBOR	3M	0.0898432538767
818	LIBOR	3M	0.0861853993806
819	LIBOR	3M	0.0805338929273
820	LIBOR	3M	0.0800545023724
821	LIBOR	3M	0.0811841849852
822	LIBOR	3M	0.0834737275345
823	LIBOR	3M	0.0825794850192
824	LIBOR	3M	0.0864490952604
825	LIBOR	3M	0.0849389085285
826	LIBOR	3M	0.0821548684684
827	LIBOR	3M	0.0811946898627
828	LIBOR	3M	0.0840893675543
829	LIBOR	3M	0.0896185595883
830	LIBOR	3M	0.084358786099
831	LIBOR	3M	0.086412999928
832	LIBOR	3M	0.0836664796862
833	LIBOR	3M	0.0831499029876
834	LIBOR	3M	0.0808655893545
835	LIBOR	3M	0.081555623885
836	LIBOR	3M	0.0832304426743
837	LIBOR	3M	0.0810769439903
838	LIBOR	3M	0.0840724814814
839	LIBOR	3M	0.0851634166158
840	LIBOR	3M	0.088909937702
841	LIBOR	3M	0.0809369518883
842	LIBOR	3M	0.0862441146218
843	LIBOR	3M	0.085984924046
844	LIBOR	3M	0.0881453760571
845	LIBOR	3M	0.0828974513442
846	LIBOR	3M	0.0841302844496
847	LIBOR	3M	0.0866211436217
848	LIBOR	3M	0.087930387161
849	LIBOR	3M	0.0836287806854
850	LIBOR	3M	0.0826148845661
851	LIBOR	3M	0.089290746911
852	LIBOR	3M	0.0873855502808
853	LIBOR	3M	0.087977088747
854	LIBOR	3M	0.0881713751212
855	LIBOR	3M	0.0837634892116
856	LIBOR	3M	0.0857350472693
857	LIBOR	3M	0.0801380392262
858	LIBOR	3M	0.0887609224121
859	LIBOR	3M	0.0896969143192
860	LIBOR	3M	0.0861951492944
861	LIBOR	3M	0.0861475066103
862	LIBOR	3M	0.0878314235847
863	LIBOR	3M	0.0851229831233
864	LIBOR	3M	0.088927520709
865	LIBOR	3M	0.085042506282
866	LIBOR	3M	0.0858042529289
867	LIBOR	3M	0.0834624758975
868	LIBOR	3M	0.0863046457919
869	LIBOR	3M	0.0816523462036
870	LIBOR	3M	0.0873791281975
871	LIBOR	3M	0.083111384954
872	LIBOR	3M	0.0826353832934
873	LIBOR	3M	0.0899440394911
874	LIBOR	3M	0.0846735439349
875	LIBOR	3M	0.0890961696287
876	LIBOR	3M	0.0802998601359
877	LIBOR	3M	0.0890107436328
878	LIBOR	3M	0.0893530861815
879	LIBOR	3M	0.0873723876118
880	LIBOR	3M	0.0828570952085
881	LIBOR	3M	0.0834032117764
882	LIBOR	3M	0.0892764149722
883	LIBOR	3M	0.0820831409041
884	LIBOR	3M	0.0870968056969
885	LIBOR	3M	0.0819961733658
886	LIBOR	3M	0.0840770480775
887	LIBOR	3M	0.080029068932
888	LIBOR	3M	0.0811491756265
889	LIBOR	3M	0.0874593932109
890	LIBOR	3M	0.085405255431
891	LIBOR	3M	0.0864257966203
892	LIBOR	3M	0.0880862364412
893	LIBOR	3M	0.0848952813103
894	LIBOR	3M	0.0813063161493
895	LIBOR	3M	0.0874927136341
896	LIBOR	3M	0.0806337575325
897	LIBOR	3M	0.0806127675155
898	LIBOR	3M	0.0843236060258
899	LIBOR	3M	0.0832449159034
900	LIBOR	3M	0.0831981620783
901	LIBOR	3M	0.0886911203655
902	LIBOR	3M	0.08392057462
903	LIBOR	3M	0.0861376514602
904	LIBOR	3M	0.0817723228045
905	LIBOR	3M	0.0837847060521
906	LIBOR	3M	0.0850643802178
907	LIBOR	3M	0.0836108668326
908	LIBOR	3M	0.0841081457746
909	LIBOR	3M	0.0898848237671
910	LIBOR	3M	0.0891638713413
911	LIBOR	3M	0.0899011139245
912	LIBOR	3M	0.0847315094624
913	LIBOR	3M	0.0886543005424
914	LIBOR	3M	0.0881725869445
915	LIBOR	3M	0.0831574979041
916	LIBOR	3M	0.0880828413011
917	LIBOR	3M	0.0807658906987
918	LIBOR	3M	0.0821575951479
919	LIBOR	3M	0.0869066074708
920	LIBOR	3M	0.0881903026212
921	LIBOR	3M	0.0871286855515
922	LIBOR	3M	0.0894792534233
923	LIBOR	3M	0.0877339529232
924	LIBOR	3M	0.0888052055289
925	LIBOR	3M	0.0878931592145
926	LIBOR	3M	0.0845073035786
927	LIBOR	3M	0.0861832706184
928	LIBOR	3M	0.0805594557745
929	LIBOR	3M	0.0823341172011
930	LIBOR	3M	0.0895443652844
931	LIBOR	3M	0.0883395731125
932	LIBOR	3M	0.0832755863178
933	LIBOR	3M	0.0813035363144
934	LIBOR	3M	0.0843221734149
935	LIBOR	3M	0.0846508255889
936	LIBOR	3M	0.0804948836672
937	LIBOR	3M	0.0875746532751
938	LIBOR	3M	0.0897534401601
939	LIBOR	3M	0.0812706827354
940	LIBOR	3M	0.0881409354561
941	LIBOR	3M	0.0824076930747
942	LIBOR	3M	0.0884181597826
943	LIBOR	3M	0.0810982680434
944	LIBOR	3M	0.08964899529
945	LIBOR	3M	0.0861463820753
946	LIBOR	3M	0.0896721530805
947	LIBOR	3M	0.0829059890876
948	LIBOR	3M	0.0865117330012
949	LIBOR	3M	0.0865741834696
950	LIBOR	3M	0.0839111770534
951	LIBOR	3M	0.0810054857846
952	LIBOR	3M	0.0850942741044
953	LIBOR	3M	0.0821288189755
954	LIBOR	3M	0.0887976471488
955	LIBOR	3M	0.0879069615141
956	LIBOR	3M	0.0843594748349
957	LIBOR	3M	0.0834932841786
958	LIBOR	3M	0.087711477322
959	LIBOR	3M	0.0840372933035
960	LIBOR	3M	0.0897481763917
961	LIBOR	3M	0.0849599163009
962	LIBOR	3M	0.0822602482537
963	LIBOR	3M	0.086540367777
964	LIBOR	3M	0.0823882547095
965	LIBOR	3M	0.0873896373385
966	LIBOR	3M	0.089753345989
967	LIBOR	3M	0.0879589198719
968	LIBOR	3M	0.0877213578721
969	LIBOR	3M	0.0898313920433
970	LIBOR	3M	0.0888054767935
971	LIBOR	3M	0.0886296854742
972	LIBOR	3M	0.0897342858334
973	LIBOR	3M	0.081236165621
974	LIBOR	3M	0.0804795897656
975	LIBOR	3M	0.0898290467218
976	LIBOR	3M	0.0856827808258
977	LIBOR	3M	0.0891760669152
978	LIBOR	3M	0.0811575162761
979	LIBOR	3M	0.0877936805445
980	LIBOR	3M	0.0800381061628
981	LIBOR	3M	0.082435224061
982	LIBOR	3M	0.0875539131247
983	LIBOR	3M	0.0832407172631
984	LIBOR	3M	0.0876241273026
985	LIBOR	3M	0.0816949111975
986	LIBOR	3M	0.0847764279432
987	LIBOR	3M	0.0803764671208
988	LIBOR	3M	0.0848146381409
989	LIBOR	3M	0.0852814965942
990	LIBOR	3M	0.0898486355511
991	LIBOR	3M	0.080721373054
992	LIBOR	3M	0.0884858696618
993	LIBOR	3M	0.0867006566335
994	LIBOR	3M	0.0857247181904
995	LIBOR	3M	0.0832855502227
996	LIBOR	3M	0.0825660943511
997	LIBOR	3M	0.0868518919706
998	LIBOR	3M	0.0802792492345
999	LIBOR	3M	0.0844082771612
1000	LIBOR	3M	0.0883811863095
1001	LIBOR	3M	0.085002764578
1002	LIBOR	3M	0.0894651722505
1003	LIBOR	3M	0.0852547433659
1004	LIBOR	3M	0.083621460499
1005	LIBOR	3M	0.080392123412
1006	LIBOR	3M	0.0821787897401
1007	LIBOR	3M	0.0844894301983
1008	LIBOR	3M	0.081220786886
1009	LIBOR	3M	0.0802529081117
1010	LIBOR	3M	0.0872442929541
1011	LIBOR	3M	0.0829691261517
1012	LIBOR	3M	0.0896650163141
1013	LIBOR	3M	0.0871747552793
1014	LIBOR	3M	0.0855494590489
1015	LIBOR	3M	0.0853338623641
1016	LIBOR	3M	0.0801619504532
1017	LIBOR	3M	0.0815405988072
1018	LIBOR	3M	0.0882513726739
1019	LIBOR	3M	0.0815791687858
1020	LIBOR	3M	0.0861224453564
1021	LIBOR	3M	0.085802262933
1022	LIBOR	3M	0.0889718707045
1023	LIBOR	3M	0.0882345987377
1024	LIBOR	3M	0.08589630496
1025	LIBOR	3M	0.0800146337046
1026	LIBOR	3M	0.0818793817732
1027	LIBOR	3M	0.0891396773493
1028	LIBOR	3M	0.0859305649603
1029	LIBOR	3M	0.0849196038648
1030	LIBOR	3M	0.0827354374484
1031	LIBOR	3M	0.0873685725782
1032	LIBOR	3M	0.0845646929396
1033	LIBOR	3M	0.0872612151094
1034	LIBOR	3M	0.0867424877833
1035	LIBOR	3M	0.0841012388974
1036	LIBOR	3M	0.0807276226803
1037	LIBOR	3M	0.088551902354
1038	LIBOR	3M	0.080354158117
1039	LIBOR	3M	0.0887415466299
1040	LIBOR	3M	0.0808567825711
1041	LIBOR	3M	0.0846913927907
1042	LIBOR	3M	0.0873213363333
1043	LIBOR	3M	0.0895821081407
1044	LIBOR	3M	0.0885191097038
1045	LIBOR	3M	0.0820456389352
1046	LIBOR	3M	0.0873628792767
1047	LIBOR	3M	0.0872333925782
1048	LIBOR	3M	0.0845963217086
1049	LIBOR	3M	0.088621701859
1050	LIBOR	3M	0.0839911352262
1051	LIBOR	3M	0.0878245915918
1052	LIBOR	3M	0.0851415245217
1053	LIBOR	3M	0.0833984052999
1054	LIBOR	3M	0.0886542321591
1055	LIBOR	3M	0.0882644449223
1056	LIBOR	3M	0.0876824486213
1057	LIBOR	3M	0.0871904833507
1058	LIBOR	3M	0.0867606125062
1059	LIBOR	3M	0.0825715520716
1060	LIBOR	3M	0.086003165132
1061	LIBOR	3M	0.0882944509998
1062	LIBOR	3M	0.0871607503031
1063	LIBOR	3M	0.0887698874996
1064	LIBOR	3M	0.08413593198
1065	LIBOR	3M	0.0865127903036
1066	LIBOR	3M	0.088249722309
1067	LIBOR	3M	0.0851691465831
1068	LIBOR	3M	0.0843402580917
1069	LIBOR	3M	0.0824442932619
1070	LIBOR	3M	0.0813116826159
1071	LIBOR	3M	0.0840781339526
1072	LIBOR	3M	0.0818879272692
1073	LIBOR	3M	0.0809858647522
1074	LIBOR	3M	0.0828302680731
1075	LIBOR	3M	0.081677188536
1076	LIBOR	3M	0.0848720974764
1077	LIBOR	3M	0.0843805371662
1078	LIBOR	3M	0.0807679535894
1079	LIBOR	3M	0.085903971946
1080	LIBOR	3M	0.0811427737197
1081	LIBOR	3M	0.082794132753
1082	LIBOR	3M	0.0825935325902
1083	LIBOR	3M	0.0888646248151
1084	LIBOR	3M	0.0816399278547
1085	LIBOR	3M	0.0899050829032
1086	LIBOR	3M	0.0877011064077
1087	LIBOR	3M	0.0882761102777
1088	LIBOR	3M	0.0880400429675
1089	LIBOR	3M	0.084832431263
1090	LIBOR	3M	0.0859133277698
1091	LIBOR	3M	0.0871286797052
1092	LIBOR	3M	0.0824603776551
1093	LIBOR	3M	0.0838535906104
1094	LIBOR	3M	0.083064809032
1095	LIBOR	3M	0.0841315984414
1096	LIBOR	3M	0.0815628629268
1097	LIBOR	3M	0.0871700111448
