date	base	price	rate
10/20/2016	USD	CHF	0.951015418768
10/20/2016	USD	XAG	0.544233072779
10/20/2016	USD	XAU	0.619819635875
10/20/2016	USD	NZD	0.509776939608
10/21/2016	USD	EUR	0.674197905112
10/21/2016	USD	JPY	0.752893297388
10/21/2016	USD	GBP	0.672122586025
10/21/2016	USD	AUD	0.504192281615
10/21/2016	USD	CHF	0.71440759497
10/21/2016	USD	XAG	0.523474667817
10/21/2016	USD	XAU	0.621229580976
10/21/2016	USD	NZD	0.801316991546
10/22/2016	USD	EUR	0.895662212644
10/22/2016	USD	JPY	0.931412589325
10/22/2016	USD	GBP	0.738530033606
10/22/2016	USD	AUD	0.951387415294
10/22/2016	USD	CHF	0.607032817237
10/22/2016	USD	XAG	0.862426393406
10/22/2016	USD	XAU	0.570834508334
10/22/2016	USD	NZD	0.944603109189
10/23/2016	USD	EUR	0.867032051005
10/23/2016	USD	JPY	0.946968623833
10/23/2016	USD	GBP	0.549598262271
10/23/2016	USD	AUD	0.583628016403
10/23/2016	USD	CHF	0.563521559869
10/23/2016	USD	XAG	0.518099798818
10/23/2016	USD	XAU	0.750408654713
10/23/2016	USD	NZD	0.926204489995
10/24/2016	USD	EUR	0.946894703957
10/24/2016	USD	JPY	0.611228916795
10/24/2016	USD	GBP	0.766301541147
10/24/2016	USD	AUD	0.826770298123
10/24/2016	USD	CHF	0.572437176451
10/24/2016	USD	XAG	0.874328718173
10/24/2016	USD	XAU	0.686929424304
10/24/2016	USD	NZD	0.509275852352
10/25/2016	USD	EUR	0.845079711445
10/25/2016	USD	JPY	0.958708174535
10/25/2016	USD	GBP	0.779219141238
10/25/2016	USD	AUD	0.958620051438
10/25/2016	USD	CHF	0.907661018774
10/25/2016	USD	XAG	0.875074734141
10/25/2016	USD	XAU	0.861338985348
10/25/2016	USD	NZD	0.935309886348
10/26/2016	USD	EUR	0.505105018878
10/26/2016	USD	JPY	0.98899146275
10/26/2016	USD	GBP	0.725495280552
10/26/2016	USD	AUD	0.626096139283
10/26/2016	USD	CHF	0.951532397585
10/26/2016	USD	XAG	0.609498101411
10/26/2016	USD	XAU	0.543729710908
10/26/2016	USD	NZD	0.811048904012
10/27/2016	USD	EUR	0.98213655849
10/27/2016	USD	JPY	0.688453740331
10/27/2016	USD	GBP	0.993831864469
10/27/2016	USD	AUD	0.657120448154
10/27/2016	USD	CHF	0.90962935536
10/27/2016	USD	XAG	0.774473721495
10/27/2016	USD	XAU	0.922068526338
10/27/2016	USD	NZD	0.535543078967
10/28/2016	USD	EUR	0.503741761716
10/28/2016	USD	JPY	0.901277595823
10/28/2016	USD	GBP	0.913322371081
10/28/2016	USD	AUD	0.848123537735
10/28/2016	USD	CHF	0.860678125848
10/28/2016	USD	XAG	0.614594587644
10/28/2016	USD	XAU	0.598202874301
10/28/2016	USD	NZD	0.749273503253
10/29/2016	USD	EUR	0.861771115387
10/29/2016	USD	JPY	0.601609090606
10/29/2016	USD	GBP	0.517711588215
10/29/2016	USD	AUD	0.730475634649
10/29/2016	USD	CHF	0.778262943961
10/29/2016	USD	XAG	0.991928409616
10/29/2016	USD	XAU	0.549677888318
10/29/2016	USD	NZD	0.550528339398
10/30/2016	USD	EUR	0.690317496408
10/30/2016	USD	JPY	0.868433299944
10/30/2016	USD	GBP	0.501305797951
10/30/2016	USD	AUD	0.603973859812
10/30/2016	USD	CHF	0.765066886208
10/30/2016	USD	XAG	0.804295628674
10/30/2016	USD	XAU	0.925352459722
10/30/2016	USD	NZD	0.813415381629
10/31/2016	USD	EUR	0.671721826082
10/31/2016	USD	JPY	0.779632000968
10/31/2016	USD	GBP	0.799160974402
10/31/2016	USD	AUD	0.68275219641
10/31/2016	USD	CHF	0.506720509097
10/31/2016	USD	XAG	0.780750638685
10/31/2016	USD	XAU	0.975726845848
10/31/2016	USD	NZD	0.605163278857
11/1/2016	USD	EUR	0.613129382713
11/1/2016	USD	JPY	0.719096102673
11/1/2016	USD	GBP	0.89891257898
11/1/2016	USD	AUD	0.83145652357
11/1/2016	USD	CHF	0.745128075892
11/1/2016	USD	XAG	0.645979552298
11/1/2016	USD	XAU	0.980423572471
11/1/2016	USD	NZD	0.889808488784
11/2/2016	USD	EUR	0.548805144461
11/2/2016	USD	JPY	0.721873061439
11/2/2016	USD	GBP	0.710322805894
11/2/2016	USD	AUD	0.940025317104
11/2/2016	USD	CHF	0.764510232231
11/2/2016	USD	XAG	0.710709424975
11/2/2016	USD	XAU	0.789828864327
11/2/2016	USD	NZD	0.753562842034
11/3/2016	USD	EUR	0.809423194857
11/3/2016	USD	JPY	0.808178544037
11/3/2016	USD	GBP	0.55397475228
11/3/2016	USD	AUD	0.708678155938
11/3/2016	USD	CHF	0.979737661669
11/3/2016	USD	XAG	0.947358769228
11/3/2016	USD	XAU	0.667485853067
11/3/2016	USD	NZD	0.506000787679
11/4/2016	USD	EUR	0.740725526262
11/4/2016	USD	JPY	0.587755431366
11/4/2016	USD	GBP	0.7420966472
11/4/2016	USD	AUD	0.8320693934
11/4/2016	USD	CHF	0.766322052842
11/4/2016	USD	XAG	0.978224583307
11/4/2016	USD	XAU	0.524101388182
11/4/2016	USD	NZD	0.600106762403
11/5/2016	USD	EUR	0.826613908163
11/5/2016	USD	JPY	0.574285647123
11/5/2016	USD	GBP	0.907836232792
11/5/2016	USD	AUD	0.942053951629
11/5/2016	USD	CHF	0.896484467693
11/5/2016	USD	XAG	0.52478490664
11/5/2016	USD	XAU	0.647823399225
11/5/2016	USD	NZD	0.505074154442
11/6/2016	USD	EUR	0.571952736478
11/6/2016	USD	JPY	0.549322276232
11/6/2016	USD	GBP	0.936603357061
11/6/2016	USD	AUD	0.556583841182
11/6/2016	USD	CHF	0.756902225956
11/6/2016	USD	XAG	0.856906156172
11/6/2016	USD	XAU	0.773061753928
11/6/2016	USD	NZD	0.532724283831
11/7/2016	USD	EUR	0.53856808607
11/7/2016	USD	JPY	0.865755992221
11/7/2016	USD	GBP	0.645997671056
11/7/2016	USD	AUD	0.828599235363
11/7/2016	USD	CHF	0.51830647455
11/7/2016	USD	XAG	0.684172777249
11/7/2016	USD	XAU	0.622865819331
11/7/2016	USD	NZD	0.517697508875
11/8/2016	USD	EUR	0.587865696262
11/8/2016	USD	JPY	0.806703446934
11/8/2016	USD	GBP	0.721585189418
11/8/2016	USD	AUD	0.82786699273
11/8/2016	USD	CHF	0.793241179287
11/8/2016	USD	XAG	0.935950741913
11/8/2016	USD	XAU	0.55187229193
11/8/2016	USD	NZD	0.603149199914
11/9/2016	USD	EUR	0.831639817722
11/9/2016	USD	JPY	0.948187296112
11/9/2016	USD	GBP	0.917608432526
11/9/2016	USD	AUD	0.924402860897
11/9/2016	USD	CHF	0.794356297914
11/9/2016	USD	XAG	0.638488228849
11/9/2016	USD	XAU	0.978225288393
11/9/2016	USD	NZD	0.57711434013
11/10/2016	USD	EUR	0.637149810588
11/10/2016	USD	JPY	0.842454515633
11/10/2016	USD	GBP	0.585418162809
11/10/2016	USD	AUD	0.69359829967
11/10/2016	USD	CHF	0.507019812978
11/10/2016	USD	XAG	0.569714504797
11/10/2016	USD	XAU	0.591858350049
11/10/2016	USD	NZD	0.705501237645
11/11/2016	USD	EUR	0.817117488412
11/11/2016	USD	JPY	0.738080401444
11/11/2016	USD	GBP	0.748071719774
11/11/2016	USD	AUD	0.572286234457
11/11/2016	USD	CHF	0.569418029707
11/11/2016	USD	XAG	0.518744720733
11/11/2016	USD	XAU	0.617434219342
11/11/2016	USD	NZD	0.598579238704
11/12/2016	USD	EUR	0.564596142193
11/12/2016	USD	JPY	0.952362443725
11/12/2016	USD	GBP	0.623696549511
11/12/2016	USD	AUD	0.787779009159
11/12/2016	USD	CHF	0.723229881516
11/12/2016	USD	XAG	0.731323249185
11/12/2016	USD	XAU	0.829321696883
11/12/2016	USD	NZD	0.906722545143
11/13/2016	USD	EUR	0.859201905019
11/13/2016	USD	JPY	0.83531744562
11/13/2016	USD	GBP	0.944943036732
11/13/2016	USD	AUD	0.773313249445
11/13/2016	USD	CHF	0.552821730384
11/13/2016	USD	XAG	0.542474139441
11/13/2016	USD	XAU	0.843463214305
11/13/2016	USD	NZD	0.962790572274
11/14/2016	USD	EUR	0.890797430228
11/14/2016	USD	JPY	0.720682538892
11/14/2016	USD	GBP	0.587483111904
11/14/2016	USD	AUD	0.780260566318
11/14/2016	USD	CHF	0.68385759131
11/14/2016	USD	XAG	0.726422376677
11/14/2016	USD	XAU	0.963755147476
11/14/2016	USD	NZD	0.658750469736
11/15/2016	USD	EUR	0.95574169855
11/15/2016	USD	JPY	0.588668547976
11/15/2016	USD	GBP	0.686814013867
11/15/2016	USD	AUD	0.725580411911
11/15/2016	USD	CHF	0.592993744916
11/15/2016	USD	XAG	0.57858990569
11/15/2016	USD	XAU	0.513702665121
11/15/2016	USD	NZD	0.879608745334
11/16/2016	USD	EUR	0.887448376805
11/16/2016	USD	JPY	0.728654704727
11/16/2016	USD	GBP	0.919915481309
11/16/2016	USD	AUD	0.720901348975
11/16/2016	USD	CHF	0.85853031171
11/16/2016	USD	XAG	0.895238597226
11/16/2016	USD	XAU	0.799348400772
11/16/2016	USD	NZD	0.638084724272
11/17/2016	USD	EUR	0.635690142499
11/17/2016	USD	JPY	0.906276027298
11/17/2016	USD	GBP	0.931558757063
11/17/2016	USD	AUD	0.772143226673
11/17/2016	USD	CHF	0.855911924577
11/17/2016	USD	XAG	0.764986479278
11/17/2016	USD	XAU	0.796766145947
11/17/2016	USD	NZD	0.983053934779
11/18/2016	USD	EUR	0.725152302233
11/18/2016	USD	JPY	0.684182423838
11/18/2016	USD	GBP	0.632366953934
11/18/2016	USD	AUD	0.962917549693
11/18/2016	USD	CHF	0.889471662281
11/18/2016	USD	XAG	0.624848298088
11/18/2016	USD	XAU	0.880910907673
11/18/2016	USD	NZD	0.909308795819
11/19/2016	USD	EUR	0.689950750484
11/19/2016	USD	JPY	0.808404335432
11/19/2016	USD	GBP	0.748879018375
11/19/2016	USD	AUD	0.92129094801
11/19/2016	USD	CHF	0.566849605292
11/19/2016	USD	XAG	0.68930363884
11/19/2016	USD	XAU	0.759313011086
11/19/2016	USD	NZD	0.777937042037
11/20/2016	USD	EUR	0.68115838715
11/20/2016	USD	JPY	0.571920922519
11/20/2016	USD	GBP	0.519320134321
11/20/2016	USD	AUD	0.999283014937
11/20/2016	USD	CHF	0.701954665782
11/20/2016	USD	XAG	0.708751357753
11/20/2016	USD	XAU	0.537330381463
11/20/2016	USD	NZD	0.544098442542
11/21/2016	USD	EUR	0.734918504832
11/21/2016	USD	JPY	0.973917161377
11/21/2016	USD	GBP	0.946225729006
11/21/2016	USD	AUD	0.857830942879
11/21/2016	USD	CHF	0.907322286886
11/21/2016	USD	XAG	0.60988811951
11/21/2016	USD	XAU	0.656185533802
11/21/2016	USD	NZD	0.737012831696
11/22/2016	USD	EUR	0.796485954429
11/22/2016	USD	JPY	0.907055491567
11/22/2016	USD	GBP	0.982729215041
11/22/2016	USD	AUD	0.672386501513
11/22/2016	USD	CHF	0.888352489863
11/22/2016	USD	XAG	0.746013474074
11/22/2016	USD	XAU	0.885386664208
11/22/2016	USD	NZD	0.553178926204
11/23/2016	USD	EUR	0.981733152191
11/23/2016	USD	JPY	0.582446603406
11/23/2016	USD	GBP	0.861735414718
11/23/2016	USD	AUD	0.67774165425
11/23/2016	USD	CHF	0.692573263524
11/23/2016	USD	XAG	0.573939160581
11/23/2016	USD	XAU	0.514070515961
11/23/2016	USD	NZD	0.520288332377
11/24/2016	USD	EUR	0.92139639535
11/24/2016	USD	JPY	0.981241680401
11/24/2016	USD	GBP	0.79818571177
11/24/2016	USD	AUD	0.906083821559
11/24/2016	USD	CHF	0.84617962608
11/24/2016	USD	XAG	0.522447374221
11/24/2016	USD	XAU	0.751228077635
11/24/2016	USD	NZD	0.679060259793
11/25/2016	USD	EUR	0.714149164834
11/25/2016	USD	JPY	0.571496148658
11/25/2016	USD	GBP	0.632431586453
11/25/2016	USD	AUD	0.775148909106
11/25/2016	USD	CHF	0.975685250437
11/25/2016	USD	XAG	0.568635870224
11/25/2016	USD	XAU	0.559605963752
11/25/2016	USD	NZD	0.757635230855
11/26/2016	USD	EUR	0.557676272511
11/26/2016	USD	JPY	0.949666445169
11/26/2016	USD	GBP	0.908211194638
11/26/2016	USD	AUD	0.758661233855
11/26/2016	USD	CHF	0.656766700752
11/26/2016	USD	XAG	0.884141129525
11/26/2016	USD	XAU	0.646994536955
11/26/2016	USD	NZD	0.527569061432
11/27/2016	USD	EUR	0.543842804742
11/27/2016	USD	JPY	0.879511142596
11/27/2016	USD	GBP	0.53302568974
11/27/2016	USD	AUD	0.727347462586
11/27/2016	USD	CHF	0.720319412336
11/27/2016	USD	XAG	0.771106997663
11/27/2016	USD	XAU	0.534876415762
11/27/2016	USD	NZD	0.719097998576
11/28/2016	USD	EUR	0.597429037265
11/28/2016	USD	JPY	0.908903115682
11/28/2016	USD	GBP	0.683253664778
11/28/2016	USD	AUD	0.539016520951
11/28/2016	USD	CHF	0.66374031287
11/28/2016	USD	XAG	0.966495319794
11/28/2016	USD	XAU	0.924409860585
11/28/2016	USD	NZD	0.57701702391
11/29/2016	USD	EUR	0.74005040556
11/29/2016	USD	JPY	0.678288311384
11/29/2016	USD	GBP	0.713463071482
11/29/2016	USD	AUD	0.542932912343
11/29/2016	USD	CHF	0.610113936099
11/29/2016	USD	XAG	0.71623151611
11/29/2016	USD	XAU	0.654267008192
11/29/2016	USD	NZD	0.63958343183
11/30/2016	USD	EUR	0.796793416643
11/30/2016	USD	JPY	0.809702845616
11/30/2016	USD	GBP	0.948787871482
11/30/2016	USD	AUD	0.760616073395
11/30/2016	USD	CHF	0.721312290262
11/30/2016	USD	XAG	0.628300856859
11/30/2016	USD	XAU	0.584884934281
11/30/2016	USD	NZD	0.816126465743
12/1/2016	USD	EUR	0.597064558302
12/1/2016	USD	JPY	0.603304036813
12/1/2016	USD	GBP	0.531209813383
12/1/2016	USD	AUD	0.745090673957
12/1/2016	USD	CHF	0.51105166502
12/1/2016	USD	XAG	0.779396559946
12/1/2016	USD	XAU	0.846170062777
12/1/2016	USD	NZD	0.781268938345
12/2/2016	USD	EUR	0.926682551491
12/2/2016	USD	JPY	0.919462964054
12/2/2016	USD	GBP	0.971481665971
12/2/2016	USD	AUD	0.643414183802
12/2/2016	USD	CHF	0.911058330166
12/2/2016	USD	XAG	0.78928433618
12/2/2016	USD	XAU	0.997554431498
12/2/2016	USD	NZD	0.793223924756
12/3/2016	USD	EUR	0.947243582657
12/3/2016	USD	JPY	0.51545500632
12/3/2016	USD	GBP	0.574770340688
12/3/2016	USD	AUD	0.524181245814
12/3/2016	USD	CHF	0.676844417496
12/3/2016	USD	XAG	0.836892886694
12/3/2016	USD	XAU	0.614809256009
12/3/2016	USD	NZD	0.748827748392
12/4/2016	USD	EUR	0.845622634066
12/4/2016	USD	JPY	0.811972634238
12/4/2016	USD	GBP	0.546619661074
12/4/2016	USD	AUD	0.96278723427
12/4/2016	USD	CHF	0.692358504975
12/4/2016	USD	XAG	0.999084686121
12/4/2016	USD	XAU	0.673809801117
12/4/2016	USD	NZD	0.929809099236
12/5/2016	USD	EUR	0.545835217638
12/5/2016	USD	JPY	0.748819396629
12/5/2016	USD	GBP	0.660311468364
12/5/2016	USD	AUD	0.701449452501
12/5/2016	USD	CHF	0.725046983155
12/5/2016	USD	XAG	0.71149311805
12/5/2016	USD	XAU	0.75760873748
12/5/2016	USD	NZD	0.664635649328
12/6/2016	USD	EUR	0.930873063448
12/6/2016	USD	JPY	0.700456953051
12/6/2016	USD	GBP	0.967337588153
12/6/2016	USD	AUD	0.629680987475
12/6/2016	USD	CHF	0.97930900262
12/6/2016	USD	XAG	0.827840562504
12/6/2016	USD	XAU	0.586281600609
12/6/2016	USD	NZD	0.828223155471
12/7/2016	USD	EUR	0.670061797707
12/7/2016	USD	JPY	0.653620591673
12/7/2016	USD	GBP	0.74194229448
12/7/2016	USD	AUD	0.846233984201
12/7/2016	USD	CHF	0.787443159746
12/7/2016	USD	XAG	0.5891936383
12/7/2016	USD	XAU	0.551728929119
12/7/2016	USD	NZD	0.795365386381
12/8/2016	USD	EUR	0.602437319887
12/8/2016	USD	JPY	0.547033933149
12/8/2016	USD	GBP	0.988421309741
12/8/2016	USD	AUD	0.582135487728
12/8/2016	USD	CHF	0.690880920992
12/8/2016	USD	XAG	0.933579298299
12/8/2016	USD	XAU	0.631691187709
12/8/2016	USD	NZD	0.77122285462
12/9/2016	USD	EUR	0.826177174459
12/9/2016	USD	JPY	0.70747911365
12/9/2016	USD	GBP	0.8564715807
12/9/2016	USD	AUD	0.62102801363
12/9/2016	USD	CHF	0.916751019568
12/9/2016	USD	XAG	0.530385800524
12/9/2016	USD	XAU	0.553254647548
12/9/2016	USD	NZD	0.501294643115
12/10/2016	USD	EUR	0.815080099625
12/10/2016	USD	JPY	0.758775246814
12/10/2016	USD	GBP	0.683819415663
12/10/2016	USD	AUD	0.941392503484
12/10/2016	USD	CHF	0.974661950881
12/10/2016	USD	XAG	0.566678984501
12/10/2016	USD	XAU	0.719242153674
12/10/2016	USD	NZD	0.994321300385
12/11/2016	USD	EUR	0.634904723522
12/11/2016	USD	JPY	0.839160610592
12/11/2016	USD	GBP	0.973600760236
12/11/2016	USD	AUD	0.723927992384
12/11/2016	USD	CHF	0.69715162771
12/11/2016	USD	XAG	0.700094154062
12/11/2016	USD	XAU	0.693371882125
12/11/2016	USD	NZD	0.564217498352
12/12/2016	USD	EUR	0.820139663113
12/12/2016	USD	JPY	0.724911300818
12/12/2016	USD	GBP	0.697249137172
12/12/2016	USD	AUD	0.913016581481
12/12/2016	USD	CHF	0.921710046414
12/12/2016	USD	XAG	0.965870396662
12/12/2016	USD	XAU	0.990714480828
12/12/2016	USD	NZD	0.924202370397
12/13/2016	USD	EUR	0.832013309568
12/13/2016	USD	JPY	0.566737709181
12/13/2016	USD	GBP	0.757896586182
12/13/2016	USD	AUD	0.848777178762
12/13/2016	USD	CHF	0.715147915485
12/13/2016	USD	XAG	0.651273816862
12/13/2016	USD	XAU	0.917167914996
12/13/2016	USD	NZD	0.643204842482
12/14/2016	USD	EUR	0.78749834974
12/14/2016	USD	JPY	0.592295180627
12/14/2016	USD	GBP	0.904138959616
12/14/2016	USD	AUD	0.535895859105
12/14/2016	USD	CHF	0.792184119881
12/14/2016	USD	XAG	0.526546529656
12/14/2016	USD	XAU	0.521807424362
12/14/2016	USD	NZD	0.960730185528
12/15/2016	USD	EUR	0.567371156986
12/15/2016	USD	JPY	0.879526855343
12/15/2016	USD	GBP	0.97896668354
12/15/2016	USD	AUD	0.929013755583
12/15/2016	USD	CHF	0.666034811861
12/15/2016	USD	XAG	0.596519600298
12/15/2016	USD	XAU	0.647775947175
12/15/2016	USD	NZD	0.762191665661
12/16/2016	USD	EUR	0.652369350943
12/16/2016	USD	JPY	0.865698134782
12/16/2016	USD	GBP	0.95862440882
12/16/2016	USD	AUD	0.77523317518
12/16/2016	USD	CHF	0.658399889222
12/16/2016	USD	XAG	0.955446229674
12/16/2016	USD	XAU	0.687938246575
12/16/2016	USD	NZD	0.693498496317
12/17/2016	USD	EUR	0.67695791572
12/17/2016	USD	JPY	0.805953848728
12/17/2016	USD	GBP	0.556462954404
12/17/2016	USD	AUD	0.748050463296
12/17/2016	USD	CHF	0.666450744402
12/17/2016	USD	XAG	0.772763569223
12/17/2016	USD	XAU	0.754910251986
12/17/2016	USD	NZD	0.563639067145
12/18/2016	USD	EUR	0.598434401974
12/18/2016	USD	JPY	0.646521530163
12/18/2016	USD	GBP	0.545958743743
12/18/2016	USD	AUD	0.633647756634
12/18/2016	USD	CHF	0.819908844099
12/18/2016	USD	XAG	0.927954466101
12/18/2016	USD	XAU	0.856239454772
12/18/2016	USD	NZD	0.5456481467
12/19/2016	USD	EUR	0.929207545805
12/19/2016	USD	JPY	0.857760990062
12/19/2016	USD	GBP	0.641566279797
12/19/2016	USD	AUD	0.839944170938
12/19/2016	USD	CHF	0.691169908359
12/19/2016	USD	XAG	0.775928873489
12/19/2016	USD	XAU	0.911459843269
12/19/2016	USD	NZD	0.789074393127
12/20/2016	USD	EUR	0.587314116174
12/20/2016	USD	JPY	0.673574508231
12/20/2016	USD	GBP	0.811268466175
12/20/2016	USD	AUD	0.52127504111
12/20/2016	USD	CHF	0.533823431914
12/20/2016	USD	XAG	0.594187794033
12/20/2016	USD	XAU	0.623608506964
12/20/2016	USD	NZD	0.758899725459
12/21/2016	USD	EUR	0.765708662392
12/21/2016	USD	JPY	0.553598780157
12/21/2016	USD	GBP	0.576578311397
12/21/2016	USD	AUD	0.717528567822
12/21/2016	USD	CHF	0.646685569261
12/21/2016	USD	XAG	0.785794956374
12/21/2016	USD	XAU	0.72517109173
12/21/2016	USD	NZD	0.752894790629
12/22/2016	USD	EUR	0.974054184079
12/22/2016	USD	JPY	0.579872681271
12/22/2016	USD	GBP	0.742358333596
12/22/2016	USD	AUD	0.99522599891
12/22/2016	USD	CHF	0.909358725667
12/22/2016	USD	XAG	0.949675457242
12/22/2016	USD	XAU	0.958754768916
12/22/2016	USD	NZD	0.577414948765
12/23/2016	USD	EUR	0.853356408241
12/23/2016	USD	JPY	0.764177143516
12/23/2016	USD	GBP	0.874653529025
12/23/2016	USD	AUD	0.590894355287
12/23/2016	USD	CHF	0.952695565342
12/23/2016	USD	XAG	0.918654144988
12/23/2016	USD	XAU	0.620445688116
12/23/2016	USD	NZD	0.623408452031
12/24/2016	USD	EUR	0.965451367854
12/24/2016	USD	JPY	0.669096073865
12/24/2016	USD	GBP	0.695938892518
12/24/2016	USD	AUD	0.832307182829
12/24/2016	USD	CHF	0.767370892285
12/24/2016	USD	XAG	0.738640222934
12/24/2016	USD	XAU	0.706668842415
12/24/2016	USD	NZD	0.832547517714
12/25/2016	USD	EUR	0.837291477051
12/25/2016	USD	JPY	0.856241341284
12/25/2016	USD	GBP	0.822573516803
12/25/2016	USD	AUD	0.673931397209
12/25/2016	USD	CHF	0.507072473028
12/25/2016	USD	XAG	0.634153268298
12/25/2016	USD	XAU	0.768626131941
12/25/2016	USD	NZD	0.882092905218
12/26/2016	USD	EUR	0.648600448999
12/26/2016	USD	JPY	0.834177608601
12/26/2016	USD	GBP	0.718352566611
12/26/2016	USD	AUD	0.635500694772
12/26/2016	USD	CHF	0.692355075617
12/26/2016	USD	XAG	0.729499056398
12/26/2016	USD	XAU	0.824402893612
12/26/2016	USD	NZD	0.521798703977
12/27/2016	USD	EUR	0.993995481008
12/27/2016	USD	JPY	0.952536349158
12/27/2016	USD	GBP	0.991340855672
12/27/2016	USD	AUD	0.576867867712
12/27/2016	USD	CHF	0.781845869314
12/27/2016	USD	XAG	0.936998178527
12/27/2016	USD	XAU	0.945953152234
12/27/2016	USD	NZD	0.930516297849
12/28/2016	USD	EUR	0.60790653918
12/28/2016	USD	JPY	0.83482661105
12/28/2016	USD	GBP	0.648404540886
12/28/2016	USD	AUD	0.919625248308
12/28/2016	USD	CHF	0.758465787983
12/28/2016	USD	XAG	0.907012756899
12/28/2016	USD	XAU	0.985378929484
12/28/2016	USD	NZD	0.850610485866
12/29/2016	USD	EUR	0.611989178965
12/29/2016	USD	JPY	0.567762180552
12/29/2016	USD	GBP	0.553502480643
12/29/2016	USD	AUD	0.801931999927
12/29/2016	USD	CHF	0.996477775933
12/29/2016	USD	XAG	0.611022707682
12/29/2016	USD	XAU	0.537917299342
12/29/2016	USD	NZD	0.593329588122
12/30/2016	USD	EUR	0.534126599069
12/30/2016	USD	JPY	0.817299812733
12/30/2016	USD	GBP	0.71961938904
12/30/2016	USD	AUD	0.675254472397
12/30/2016	USD	CHF	0.808969003037
12/30/2016	USD	XAG	0.554961949526
12/30/2016	USD	XAU	0.849630292939
12/30/2016	USD	NZD	0.627502854718
12/31/2016	USD	EUR	0.528702713232
12/31/2016	USD	JPY	0.608760108503
12/31/2016	USD	GBP	0.697893264653
12/31/2016	USD	AUD	0.955096980535
12/31/2016	USD	CHF	0.579520119976
12/31/2016	USD	XAG	0.573537895255
12/31/2016	USD	XAU	0.927574578268
12/31/2016	USD	NZD	0.720532955505
1/1/2017	USD	EUR	0.825720574241
1/1/2017	USD	JPY	0.551238578725
1/1/2017	USD	GBP	0.871543280531
1/1/2017	USD	AUD	0.740512112687
1/1/2017	USD	CHF	0.958808133708
1/1/2017	USD	XAG	0.650739521896
1/1/2017	USD	XAU	0.854622067058
1/1/2017	USD	NZD	0.78876491456
1/2/2017	USD	EUR	0.510243512563
1/2/2017	USD	JPY	0.708095137782
1/2/2017	USD	GBP	0.977665353472
1/2/2017	USD	AUD	0.773455324936
1/2/2017	USD	CHF	0.958665115576
1/2/2017	USD	XAG	0.968890768986
1/2/2017	USD	XAU	0.991422791061
1/2/2017	USD	NZD	0.571032392344
1/3/2017	USD	EUR	0.556013085988
1/3/2017	USD	JPY	0.638335065582
1/3/2017	USD	GBP	0.531573906976
1/3/2017	USD	AUD	0.852752394045
1/3/2017	USD	CHF	0.950379137811
1/3/2017	USD	XAG	0.912289571618
1/3/2017	USD	XAU	0.901882789547
1/3/2017	USD	NZD	0.679396209305
1/4/2017	USD	EUR	0.551986393538
1/4/2017	USD	JPY	0.51130323952
1/4/2017	USD	GBP	0.530854161031
1/4/2017	USD	AUD	0.964035707953
1/4/2017	USD	CHF	0.731534572217
1/4/2017	USD	XAG	0.945032065591
1/4/2017	USD	XAU	0.51311504611
1/4/2017	USD	NZD	0.652156169787
1/5/2017	USD	EUR	0.692927294059
1/5/2017	USD	JPY	0.528189266365
1/5/2017	USD	GBP	0.934040830082
1/5/2017	USD	AUD	0.97336461932
1/5/2017	USD	CHF	0.817282108133
1/5/2017	USD	XAG	0.556503045903
1/5/2017	USD	XAU	0.965181857364
1/5/2017	USD	NZD	0.965516706489
1/6/2017	USD	EUR	0.802786143214
1/6/2017	USD	JPY	0.817981114938
1/6/2017	USD	GBP	0.684004159738
1/6/2017	USD	AUD	0.55326336369
1/6/2017	USD	CHF	0.833918971996
1/6/2017	USD	XAG	0.771811334129
1/6/2017	USD	XAU	0.96594704486
1/6/2017	USD	NZD	0.816472542414
1/7/2017	USD	EUR	0.95495435597
1/7/2017	USD	JPY	0.65314421472
1/7/2017	USD	GBP	0.834637019325
1/7/2017	USD	AUD	0.848915926808
1/7/2017	USD	CHF	0.891439498418
1/7/2017	USD	XAG	0.692822743386
1/7/2017	USD	XAU	0.969208927978
1/7/2017	USD	NZD	0.913365831522
1/8/2017	USD	EUR	0.867828665929
1/8/2017	USD	JPY	0.595660353407
1/8/2017	USD	GBP	0.741001681749
1/8/2017	USD	AUD	0.881901256415
1/8/2017	USD	CHF	0.886249918283
1/8/2017	USD	XAG	0.872277194237
1/8/2017	USD	XAU	0.809677971188
1/8/2017	USD	NZD	0.543563788813
1/9/2017	USD	EUR	0.522925395366
1/9/2017	USD	JPY	0.866592324707
1/9/2017	USD	GBP	0.846322603171
1/9/2017	USD	AUD	0.921384071192
1/9/2017	USD	CHF	0.952723620153
1/9/2017	USD	XAG	0.705668892913
1/9/2017	USD	XAU	0.538717828709
1/9/2017	USD	NZD	0.997913280877
1/10/2017	USD	EUR	0.873742925271
1/10/2017	USD	JPY	0.904961433839
1/10/2017	USD	GBP	0.986115108072
1/10/2017	USD	AUD	0.836223324956
1/10/2017	USD	CHF	0.6721648753
1/10/2017	USD	XAG	0.582177407122
1/10/2017	USD	XAU	0.567506232435
1/10/2017	USD	NZD	0.659031833103
1/11/2017	USD	EUR	0.714851167899
1/11/2017	USD	JPY	0.548419987236
1/11/2017	USD	GBP	0.584315786042
1/11/2017	USD	AUD	0.734672139049
1/11/2017	USD	CHF	0.53872205544
1/11/2017	USD	XAG	0.747767623874
