days	index	term	rate
703	LIBOR	1Y	0.0830324151186
704	LIBOR	1Y	0.0875955346767
705	LIBOR	1Y	0.0855721154525
706	LIBOR	1Y	0.0850686850374
707	LIBOR	1Y	0.0889223581786
708	LIBOR	1Y	0.086222406907
709	LIBOR	1Y	0.0879692622841
710	LIBOR	1Y	0.0863713192083
711	LIBOR	1Y	0.0888532228611
712	LIBOR	1Y	0.0865242313485
713	LIBOR	1Y	0.0817023919781
714	LIBOR	1Y	0.0817498038763
715	LIBOR	1Y	0.0885051681897
716	LIBOR	1Y	0.080956779968
717	LIBOR	1Y	0.0846432145692
718	LIBOR	1Y	0.0879432417042
719	LIBOR	1Y	0.0864256562057
720	LIBOR	1Y	0.0884292074989
721	LIBOR	1Y	0.0836981045092
722	LIBOR	1Y	0.0852015697233
723	LIBOR	1Y	0.0812145265953
724	LIBOR	1Y	0.0802847270258
725	LIBOR	1Y	0.0830190383969
726	LIBOR	1Y	0.0842742756564
727	LIBOR	1Y	0.0830744073434
728	LIBOR	1Y	0.0817213790472
729	LIBOR	1Y	0.0833452066052
730	LIBOR	1Y	0.0826110254902
731	LIBOR	1Y	0.0838927696642
732	LIBOR	1Y	0.0855623549773
733	LIBOR	1Y	0.0817723201289
734	LIBOR	1Y	0.0860721937544
735	LIBOR	1Y	0.0852852445916
736	LIBOR	1Y	0.0856813406373
737	LIBOR	1Y	0.0842417045172
738	LIBOR	1Y	0.0813203171354
739	LIBOR	1Y	0.0806765085284
740	LIBOR	1Y	0.0852511575625
741	LIBOR	1Y	0.08407824546
742	LIBOR	1Y	0.0804174715165
743	LIBOR	1Y	0.0840118668039
744	LIBOR	1Y	0.0821029941224
745	LIBOR	1Y	0.0851315704821
746	LIBOR	1Y	0.0886129171941
747	LIBOR	1Y	0.0805972945396
748	LIBOR	1Y	0.0836369416802
749	LIBOR	1Y	0.0851018825086
750	LIBOR	1Y	0.0894294097944
751	LIBOR	1Y	0.0884165811607
752	LIBOR	1Y	0.0835824467732
753	LIBOR	1Y	0.0893149953718
754	LIBOR	1Y	0.0846075612489
755	LIBOR	1Y	0.0833616039978
756	LIBOR	1Y	0.0842354995337
757	LIBOR	1Y	0.0874581994558
758	LIBOR	1Y	0.0883494850275
759	LIBOR	1Y	0.0882635245547
760	LIBOR	1Y	0.0802591408982
761	LIBOR	1Y	0.0812083805863
762	LIBOR	1Y	0.0852169507939
763	LIBOR	1Y	0.0842171648058
764	LIBOR	1Y	0.0852757962871
765	LIBOR	1Y	0.0849462561616
766	LIBOR	1Y	0.0807076420004
767	LIBOR	1Y	0.0882838030949
768	LIBOR	1Y	0.0814292466278
769	LIBOR	1Y	0.0857957755946
770	LIBOR	1Y	0.0814732585177
771	LIBOR	1Y	0.0812777342554
772	LIBOR	1Y	0.0872070703637
773	LIBOR	1Y	0.0812596847735
774	LIBOR	1Y	0.0838181285383
775	LIBOR	1Y	0.0806176230471
776	LIBOR	1Y	0.0819918026186
777	LIBOR	1Y	0.0884866022698
778	LIBOR	1Y	0.084720690775
779	LIBOR	1Y	0.0800278214597
780	LIBOR	1Y	0.0853018053398
781	LIBOR	1Y	0.0811635028146
782	LIBOR	1Y	0.0870168867695
783	LIBOR	1Y	0.0888209102921
784	LIBOR	1Y	0.0887229033684
785	LIBOR	1Y	0.088771343291
786	LIBOR	1Y	0.085973201777
787	LIBOR	1Y	0.0809037982408
788	LIBOR	1Y	0.0875986001326
789	LIBOR	1Y	0.087363030519
790	LIBOR	1Y	0.0896734435694
791	LIBOR	1Y	0.0837754194259
792	LIBOR	1Y	0.0832464558899
793	LIBOR	1Y	0.0856616374202
794	LIBOR	1Y	0.0841163405374
795	LIBOR	1Y	0.0808479732653
796	LIBOR	1Y	0.082512856099
797	LIBOR	1Y	0.0834905629936
798	LIBOR	1Y	0.0862266075837
799	LIBOR	1Y	0.086769163843
800	LIBOR	1Y	0.0887587954131
801	LIBOR	1Y	0.0801943414682
802	LIBOR	1Y	0.0832683356817
803	LIBOR	1Y	0.0871486756891
804	LIBOR	1Y	0.0820018777869
805	LIBOR	1Y	0.0856276349523
806	LIBOR	1Y	0.0875506718456
807	LIBOR	1Y	0.0871185309617
808	LIBOR	1Y	0.089147905057
809	LIBOR	1Y	0.0819497916278
810	LIBOR	1Y	0.0875844356951
811	LIBOR	1Y	0.088029191627
812	LIBOR	1Y	0.0829246700486
813	LIBOR	1Y	0.0868988220396
814	LIBOR	1Y	0.0864437553939
815	LIBOR	1Y	0.0874261017089
816	LIBOR	1Y	0.0860557350922
817	LIBOR	1Y	0.0834832935011
818	LIBOR	1Y	0.0886816764497
819	LIBOR	1Y	0.0805100816282
820	LIBOR	1Y	0.0890247389437
821	LIBOR	1Y	0.0808343658689
822	LIBOR	1Y	0.0807637512298
823	LIBOR	1Y	0.0898649031657
824	LIBOR	1Y	0.0842889671486
825	LIBOR	1Y	0.0822913481019
826	LIBOR	1Y	0.0845047668076
827	LIBOR	1Y	0.0852921969632
828	LIBOR	1Y	0.0863812193766
829	LIBOR	1Y	0.0893370914396
830	LIBOR	1Y	0.0826010484383
831	LIBOR	1Y	0.0862336011117
832	LIBOR	1Y	0.0815877637934
833	LIBOR	1Y	0.0883833475362
834	LIBOR	1Y	0.0882813624714
835	LIBOR	1Y	0.0876284259373
836	LIBOR	1Y	0.0804130201225
837	LIBOR	1Y	0.0803276736639
838	LIBOR	1Y	0.0807737436905
839	LIBOR	1Y	0.0816565523463
840	LIBOR	1Y	0.083701024545
841	LIBOR	1Y	0.0853089944523
842	LIBOR	1Y	0.0814253231491
843	LIBOR	1Y	0.0868633884336
844	LIBOR	1Y	0.0812881214885
845	LIBOR	1Y	0.0860107655443
846	LIBOR	1Y	0.0856919176186
847	LIBOR	1Y	0.0889455926048
848	LIBOR	1Y	0.0898060308712
849	LIBOR	1Y	0.0868484266966
850	LIBOR	1Y	0.0810180174924
851	LIBOR	1Y	0.0832284738939
852	LIBOR	1Y	0.0866118256118
853	LIBOR	1Y	0.0876989846766
854	LIBOR	1Y	0.0839055646932
855	LIBOR	1Y	0.0870679285401
856	LIBOR	1Y	0.0873579767183
857	LIBOR	1Y	0.0823140157184
858	LIBOR	1Y	0.0896516545527
859	LIBOR	1Y	0.0826501735012
860	LIBOR	1Y	0.0867033389563
861	LIBOR	1Y	0.0855036919833
862	LIBOR	1Y	0.0836607735062
863	LIBOR	1Y	0.0864357784736
864	LIBOR	1Y	0.0817487969536
865	LIBOR	1Y	0.080507489816
866	LIBOR	1Y	0.0841672354725
867	LIBOR	1Y	0.087003018171
868	LIBOR	1Y	0.0898933718571
869	LIBOR	1Y	0.0888648629498
870	LIBOR	1Y	0.0898789443691
871	LIBOR	1Y	0.087675262215
872	LIBOR	1Y	0.0847410356776
873	LIBOR	1Y	0.0813600101144
874	LIBOR	1Y	0.0858018089407
875	LIBOR	1Y	0.0857286565749
876	LIBOR	1Y	0.0856802321099
877	LIBOR	1Y	0.0859670872192
878	LIBOR	1Y	0.0815142470132
879	LIBOR	1Y	0.0849048176618
880	LIBOR	1Y	0.082312611017
881	LIBOR	1Y	0.0804528678299
882	LIBOR	1Y	0.0867662626544
883	LIBOR	1Y	0.0803856232173
884	LIBOR	1Y	0.088656921046
885	LIBOR	1Y	0.0886862778296
886	LIBOR	1Y	0.0897168379399
887	LIBOR	1Y	0.0847490910164
888	LIBOR	1Y	0.0889102221815
889	LIBOR	1Y	0.0828630756455
890	LIBOR	1Y	0.0817110254252
891	LIBOR	1Y	0.0834470325808
892	LIBOR	1Y	0.0852962562294
893	LIBOR	1Y	0.0881602607765
894	LIBOR	1Y	0.0843831706809
895	LIBOR	1Y	0.0850177695735
896	LIBOR	1Y	0.0820496917498
897	LIBOR	1Y	0.0864565023333
898	LIBOR	1Y	0.0826452504997
899	LIBOR	1Y	0.088094093486
900	LIBOR	1Y	0.0899393092324
901	LIBOR	1Y	0.084347372346
902	LIBOR	1Y	0.0832827436363
903	LIBOR	1Y	0.0893659333295
904	LIBOR	1Y	0.0813720429464
905	LIBOR	1Y	0.0878619027437
906	LIBOR	1Y	0.0862426279626
907	LIBOR	1Y	0.0899707450372
908	LIBOR	1Y	0.0844276777765
909	LIBOR	1Y	0.0804896805063
910	LIBOR	1Y	0.0804293710485
911	LIBOR	1Y	0.0842001146238
912	LIBOR	1Y	0.0876083964597
913	LIBOR	1Y	0.0838311226931
914	LIBOR	1Y	0.0830178115499
915	LIBOR	1Y	0.0809242876507
916	LIBOR	1Y	0.0861093804336
917	LIBOR	1Y	0.0890269102168
918	LIBOR	1Y	0.0857227694776
919	LIBOR	1Y	0.08774517814
920	LIBOR	1Y	0.0801462486897
921	LIBOR	1Y	0.0820790134273
922	LIBOR	1Y	0.0802746610445
923	LIBOR	1Y	0.0847006538321
924	LIBOR	1Y	0.0816891538099
925	LIBOR	1Y	0.0822696266361
926	LIBOR	1Y	0.0822189203406
927	LIBOR	1Y	0.0899189616876
928	LIBOR	1Y	0.0871453772372
929	LIBOR	1Y	0.0862192889214
930	LIBOR	1Y	0.0890696943739
931	LIBOR	1Y	0.083635695432
932	LIBOR	1Y	0.0867242247196
933	LIBOR	1Y	0.0800829457477
934	LIBOR	1Y	0.086820747087
935	LIBOR	1Y	0.0878220938761
936	LIBOR	1Y	0.0828385070514
937	LIBOR	1Y	0.0874257813551
938	LIBOR	1Y	0.0832429100596
939	LIBOR	1Y	0.0836078902466
940	LIBOR	1Y	0.0814620361386
941	LIBOR	1Y	0.0811263099192
942	LIBOR	1Y	0.0832633049868
943	LIBOR	1Y	0.0898477205076
944	LIBOR	1Y	0.0863337190567
945	LIBOR	1Y	0.0813612915384
946	LIBOR	1Y	0.0854051773959
947	LIBOR	1Y	0.0830868024147
948	LIBOR	1Y	0.0814919581718
949	LIBOR	1Y	0.0879284649527
950	LIBOR	1Y	0.086441609498
951	LIBOR	1Y	0.0874610856474
952	LIBOR	1Y	0.0862184286578
953	LIBOR	1Y	0.0880618699119
954	LIBOR	1Y	0.0890948470944
955	LIBOR	1Y	0.0889620463334
956	LIBOR	1Y	0.087598375026
957	LIBOR	1Y	0.0848112667296
958	LIBOR	1Y	0.0814180576622
959	LIBOR	1Y	0.0872727686241
960	LIBOR	1Y	0.0803897836247
961	LIBOR	1Y	0.0887378844642
962	LIBOR	1Y	0.0881153733956
963	LIBOR	1Y	0.0850383271234
964	LIBOR	1Y	0.0880465648915
965	LIBOR	1Y	0.0811445599022
966	LIBOR	1Y	0.08705129038
967	LIBOR	1Y	0.0824758112607
968	LIBOR	1Y	0.0898471177325
969	LIBOR	1Y	0.0830872844661
970	LIBOR	1Y	0.0845534345618
971	LIBOR	1Y	0.0885291436714
972	LIBOR	1Y	0.0835147803171
973	LIBOR	1Y	0.0848917138342
974	LIBOR	1Y	0.0863479833347
975	LIBOR	1Y	0.0890294846278
976	LIBOR	1Y	0.083943928796
977	LIBOR	1Y	0.0826145609154
978	LIBOR	1Y	0.0852882251907
979	LIBOR	1Y	0.0850621650467
980	LIBOR	1Y	0.0887212050915
981	LIBOR	1Y	0.082141804028
982	LIBOR	1Y	0.0821129291236
983	LIBOR	1Y	0.0888921615422
984	LIBOR	1Y	0.0831123777341
985	LIBOR	1Y	0.0858575482982
986	LIBOR	1Y	0.0821250539291
987	LIBOR	1Y	0.0848817420306
988	LIBOR	1Y	0.0893278765344
989	LIBOR	1Y	0.0814743571706
990	LIBOR	1Y	0.0840537001777
991	LIBOR	1Y	0.0838362351283
992	LIBOR	1Y	0.082278047451
993	LIBOR	1Y	0.0861510038102
994	LIBOR	1Y	0.0856885929463
995	LIBOR	1Y	0.0873797957055
996	LIBOR	1Y	0.0824690508383
997	LIBOR	1Y	0.0825788424139
998	LIBOR	1Y	0.0800057010546
999	LIBOR	1Y	0.085814633754
1000	LIBOR	1Y	0.0818577006348
1001	LIBOR	1Y	0.0834455511201
1002	LIBOR	1Y	0.0865708541492
1003	LIBOR	1Y	0.085968899187
1004	LIBOR	1Y	0.0855202544693
1005	LIBOR	1Y	0.0809541537299
1006	LIBOR	1Y	0.0805513137332
1007	LIBOR	1Y	0.0852149053018
1008	LIBOR	1Y	0.0887460035996
1009	LIBOR	1Y	0.0841836430384
1010	LIBOR	1Y	0.0816406357339
1011	LIBOR	1Y	0.0875219677597
1012	LIBOR	1Y	0.0870610569039
1013	LIBOR	1Y	0.0894681079717
1014	LIBOR	1Y	0.0813471805594
1015	LIBOR	1Y	0.0812174519219
1016	LIBOR	1Y	0.0866449451096
1017	LIBOR	1Y	0.0839365169008
1018	LIBOR	1Y	0.0826540541179
1019	LIBOR	1Y	0.0898629271587
1020	LIBOR	1Y	0.086675800759
1021	LIBOR	1Y	0.0862746112938
1022	LIBOR	1Y	0.0868904231375
1023	LIBOR	1Y	0.082648202656
1024	LIBOR	1Y	0.0892306615203
1025	LIBOR	1Y	0.0801646692199
1026	LIBOR	1Y	0.0877403818149
1027	LIBOR	1Y	0.0823363250836
1028	LIBOR	1Y	0.0813354914783
1029	LIBOR	1Y	0.0864072373943
1030	LIBOR	1Y	0.0825268796275
1031	LIBOR	1Y	0.0891067597837
1032	LIBOR	1Y	0.0888403178928
1033	LIBOR	1Y	0.0868364534436
1034	LIBOR	1Y	0.0810838475307
1035	LIBOR	1Y	0.0870327386736
1036	LIBOR	1Y	0.0897997233567
1037	LIBOR	1Y	0.0827234368347
1038	LIBOR	1Y	0.0870058153746
1039	LIBOR	1Y	0.0892208938595
1040	LIBOR	1Y	0.0877135412106
1041	LIBOR	1Y	0.0829394429048
1042	LIBOR	1Y	0.0850454274406
1043	LIBOR	1Y	0.0805738364546
1044	LIBOR	1Y	0.0868800533891
1045	LIBOR	1Y	0.0840425615964
1046	LIBOR	1Y	0.0880563614617
1047	LIBOR	1Y	0.0869901513476
1048	LIBOR	1Y	0.0876449256338
1049	LIBOR	1Y	0.0827056691805
1050	LIBOR	1Y	0.0853677249366
1051	LIBOR	1Y	0.0885192409465
1052	LIBOR	1Y	0.0865723142978
1053	LIBOR	1Y	0.0808777806015
1054	LIBOR	1Y	0.0847179180643
1055	LIBOR	1Y	0.0808323851724
1056	LIBOR	1Y	0.0844305041269
1057	LIBOR	1Y	0.0844127546576
1058	LIBOR	1Y	0.0861809304289
1059	LIBOR	1Y	0.0834047291612
1060	LIBOR	1Y	0.0836580895315
1061	LIBOR	1Y	0.0805252973744
1062	LIBOR	1Y	0.082665912576
1063	LIBOR	1Y	0.0841855618166
1064	LIBOR	1Y	0.0831215670575
1065	LIBOR	1Y	0.0887188833583
1066	LIBOR	1Y	0.0863881980896
1067	LIBOR	1Y	0.0856492321838
1068	LIBOR	1Y	0.0808169401337
1069	LIBOR	1Y	0.0873364957369
1070	LIBOR	1Y	0.0841054828558
1071	LIBOR	1Y	0.0873193960783
1072	LIBOR	1Y	0.0807679330258
1073	LIBOR	1Y	0.0847103871314
1074	LIBOR	1Y	0.083898459864
1075	LIBOR	1Y	0.0807705295319
1076	LIBOR	1Y	0.0828501138845
1077	LIBOR	1Y	0.0827487084901
1078	LIBOR	1Y	0.0855169501542
1079	LIBOR	1Y	0.0851378958898
1080	LIBOR	1Y	0.0822805857641
1081	LIBOR	1Y	0.0809962927155
1082	LIBOR	1Y	0.0817850051066
1083	LIBOR	1Y	0.0825454827418
1084	LIBOR	1Y	0.0893320213149
1085	LIBOR	1Y	0.0810757924663
1086	LIBOR	1Y	0.08954096586
1087	LIBOR	1Y	0.0875225207902
1088	LIBOR	1Y	0.0888429768173
1089	LIBOR	1Y	0.0882074755567
1090	LIBOR	1Y	0.0853743617242
1091	LIBOR	1Y	0.0867993563028
1092	LIBOR	1Y	0.0818815361165
1093	LIBOR	1Y	0.0818566612191
1094	LIBOR	1Y	0.0808789895784
1095	LIBOR	1Y	0.0800679843468
1096	LIBOR	1Y	0.0818457663794
1097	LIBOR	1Y	0.0886764942636
